,Unnamed: 0,Unnamed: 0.1,casenumber,counts,day,hour,lat,location,lon,minute,month,offense_desc,reported_date,reporting_officer,statute_code,statute_desc,year
4213,4200,4187.0,2018-00009728,1,28,0,41.819530444444396,30 Ponagansett Ave,-71.4585663333333,24,1,Vandalism,2018-01-28 00:24:00,MFadale,11-44-1,VANDALISM/MALICIOUS INJURY TO PROP,2018
4214,4201,4188.0,2018-00009728,1,28,0,41.819530444444396,30 Ponagansett Ave,-71.4585663333333,24,1,Disorderly Conduct,2018-01-28 00:24:00,MFadale,11-45-1,DISORDERLY CONDUCT,2018
4215,4202,4189.0,2018-00009732,1,28,0,,Dike St At Troy St,,4,1,Larceny from Motor Vehicle,2018-01-28 00:04:00,JNajarian,11-47-5.1,LARCENY OF FIREARM - FROM MV,2018
4216,4203,4190.0,2018-00009719,1,27,23,,Messer St At Chapin Ave,,58,1,Traffic Violation,2018-01-27 23:58:00,BMurphy,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",2018
4217,4204,4191.0,2018-00009710,0,27,23,41.821250899999995,136 Knight St,-71.43037629999998,40,1,Missing Persons,2018-01-27 23:40:00,Central Station,Not Used,No violations,2018
4218,4205,4192.0,2018-00009709,1,27,23,41.8304989,8 Baltimore St,-71.46286500000002,33,1,"Assault, Simple",2018-01-27 23:33:56,SRomano,11-5-3,SIMPLE ASSAULT OR BATTERY,2018
4219,4206,4193.0,2018-00009713,1,27,23,41.817338299999996,91 Hartford Ave,-71.4471532,20,1,Larceny from Motor Vehicle,2018-01-27 23:20:53,PCaminero,11-41-1,LARCENY/U $1500 - FROM MV,2018
4220,4207,4194.0,2018-00009699,1,27,23,41.81029069565221,125 Clarence St,-71.4482268695652,9,1,"Assault, Aggravated",2018-01-27 23:09:00,LVadney,11-5-2.1,FELONY ASSAULT/USE DEVICE SIMILAR TO FIREARM,2018
4221,4208,4195.0,2018-00009699,2,27,23,41.81029069565221,125 Clarence St,-71.4482268695652,9,1,"Assault, Simple",2018-01-27 23:09:00,LVadney,11-5-3,SIMPLE ASSAULT OR BATTERY,2018
4222,4209,4196.0,2018-00009699,1,27,23,41.81029069565221,125 Clarence St,-71.4482268695652,9,1,Drug Offenses,2018-01-27 23:09:00,LVadney,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,2018
4223,4210,4197.0,2018-00009699,1,27,23,41.81029069565221,125 Clarence St,-71.4482268695652,9,1,"Assault, Aggravated",2018-01-27 23:09:00,LVadney,11-5-2.3,ASSAULT BY STRANGULATION 12-29-5,2018
4224,4211,4198.0,2018-00009699,1,27,23,41.81029069565221,125 Clarence St,-71.4482268695652,9,1,Warrant\Capias,2018-01-27 23:09:00,LVadney,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2018
4225,4212,4199.0,2018-00009699,1,27,23,41.81029069565221,125 Clarence St,-71.4482268695652,9,1,"Assault, Simple",2018-01-27 23:09:00,LVadney,11-5-3,SIMPLE ASSAULT/BATTERY,2018
4226,4213,4200.0,2018-00009699,1,27,23,41.81029069565221,125 Clarence St,-71.4482268695652,9,1,Vandalism,2018-01-27 23:09:00,LVadney,11-44-1,VANDALISM/MALICIOUS INJURY TO PROP,2018
4227,4214,4201.0,2018-00009699,1,27,23,41.81029069565221,125 Clarence St,-71.4482268695652,9,1,Disorderly Conduct,2018-01-27 23:09:00,LVadney,11-45-1,DISORDERLY CONDUCT,2018
4228,4215,4202.0,2018-00009700,1,27,23,41.813143,22 Pocasset Ave,-71.44845600000002,8,1,Vandalism,2018-01-27 23:08:00,MVoyer,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
4229,4216,4203.0,2018-00009697,1,27,23,41.807865,43 Bucklin St,-71.4281853,5,1,Larceny from Motor Vehicle,2018-01-27 23:05:00,JCascione,11-41-1,LARCENY/U $1500 - FROM MV,2018
4230,4217,4204.0,2018-00009695,1,27,22,41.8456097,354 Admiral St,-71.4280172,59,1,"Larceny, Shoplifting",2018-01-27 22:59:00,GGrimes,11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,2018
4231,4218,4205.0,2018-00009665,1,27,21,41.84493120000001,268 Nelson St,-71.4446631,37,1,RI Statute Violation,2018-01-27 21:37:00,MVittorioso,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,2018
4232,4219,4206.0,2018-00009665,1,27,21,41.84493120000001,268 Nelson St,-71.4446631,37,1,Vandalism,2018-01-27 21:37:00,MVittorioso,11-44-1,VANDALISM/MALICIOUS INJURY TO PROP,2018
4233,4220,4207.0,2018-00009665,1,27,21,41.84493120000001,268 Nelson St,-71.4446631,37,1,Disorderly Conduct,2018-01-27 21:37:00,MVittorioso,11-45-1,DISORDERLY CONDUCT,2018
4234,4221,4208.0,2018-00009657,1,27,21,41.8380249525951,35 William Ellery Pl,-71.406168721462,1,1,Warrant\Capias,2018-01-27 21:01:00,GBustamante,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,2018
4235,4222,4209.0,2018-00009657,1,27,21,41.8380249525951,35 William Ellery Pl,-71.406168721462,1,1,Municipal Code Violation,2018-01-27 21:01:00,GBustamante,Sec. 16-3.D,Disorderly Conduct D - Obstruct,2018
4236,4223,4210.0,2018-00009658,1,27,21,41.80120865,1000 Eddy St,-71.40560388402601,0,1,Larceny from Motor Vehicle,2018-01-27 21:00:00,PHourahan,11-41-1,LARCENY/U $1500 - FROM MV,2018
4237,4224,4211.0,2018-00009655,0,27,20,41.82121982579221,138 Knight St,-71.4305430108106,53,1,Missing Persons,2018-01-27 20:53:00,Central Station,Not Used,No violations,2018
4238,4225,4212.0,2018-00009651,1,27,20,41.8193119183673,344 Washington St,-71.4201608979592,26,1,Larceny from Building,2018-01-27 20:26:00,MSepe,11-41-1,LARCENY/O $1500 - FROM BLD,2018
4239,4226,4213.0,2018-00009649,0,27,20,41.8246357,68 Preston St,-71.39133570000001,25,1,Lost Article,2018-01-27 20:25:00,Central Station,Not Used,No violations,2018
4240,4227,4214.0,2018-00009644,1,27,20,,Wyatt St At Eddy St,,18,1,Larceny from Motor Vehicle,2018-01-27 20:18:00,JBento,11-41-1,LARCENY/U $1500 - FROM MV,2018
4241,4228,4215.0,2018-00009638,1,27,19,41.7952007900542,692 Prairie Ave,-71.410293212245,58,1,Motor Vehicle Theft,2018-01-27 19:58:00,JBenros,11-41-1,LARCENY/O $1500 - AUTO THEFT,2018
4242,4229,4216.0,2018-00009631,1,27,19,,Manton Ave At Florence St,,50,1,Traffic Violation,2018-01-27 19:50:00,JLewis,31-3-1,Parking or MV Violation,2018
4243,4230,4217.0,2018-00009632,1,27,19,41.8135881176471,220 Pearl St,-71.41894917647059,41,1,Vandalism,2018-01-27 19:41:00,ASchneider,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
4244,4231,4218.0,2018-00009622,1,27,19,41.8248206262789,47 Eagle St,-71.4353677203927,24,1,"Larceny, Shoplifting",2018-01-27 19:24:00,MVittorioso,11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,2018
4245,4232,4219.0,2018-00009620,1,27,19,41.8199945,325 Washington St,-71.4207328,21,1,"Assault, Simple",2018-01-27 19:21:00,Central Station,11-5-3,SIMPLE ASSAULT OR BATTERY,2018
4246,4233,4220.0,2018-00009612,1,27,18,41.8248206262789,47 Eagle St,-71.4353677203927,48,1,"Larceny, Shoplifting",2018-01-27 18:48:00,MVittorioso,11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,2018
4247,4234,4221.0,2018-00009609,1,27,18,,Francis St At Memorial Blvd,,44,1,Traffic Violation,2018-01-27 18:44:00,MTroia,31-3-1,Operation of Unregistered Vehicle,2018
4248,4235,4222.0,2018-00009605,1,27,18,41.79718215851421,196 Atlantic Ave,-71.422972443918,29,1,"Larceny, Other",2018-01-27 18:29:00,JSmith,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2018
4249,4236,4223.0,2018-00009603,1,27,18,41.8315949,21 Geneva St,-71.4410652,13,1,Larceny from Motor Vehicle,2018-01-27 18:13:00,MVittorioso,11-41-1,LARCENY/U $1500 - FROM MV,2018
4250,4237,4224.0,2018-00009595,1,27,18,41.8128853,83 Pilsudski St,-71.4427193,2,1,Municipal Code Violation,2018-01-27 18:02:00,Central Station,Sec. 16-3.C,Disorderly Conduct C - Fighting Words,2018
4251,4238,4225.0,2018-00009587,1,27,17,41.8136557777778,50 Legion Memorial Dr,-71.46569177777779,34,1,"Larceny, Other",2018-01-27 17:34:00,GValletta,11-41-6,ATTEMPTED LARCENY/O $1500 - ALL OTH LARCENY,2018
4252,4239,4226.0,2018-00009583,1,27,17,41.810919344003,150 Pocasset Ave,-71.453282778206,25,1,"Larceny, Shoplifting",2018-01-27 17:25:00,EEspinal,11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,2018
4253,4240,4227.0,2018-00009591,0,27,17,41.810321,224 Dexter St,-71.428457,24,1,Alarm-Business,2018-01-27 17:24:00,LPelaez,Not Used,No violations,2018
4254,4241,4228.0,2018-00009581,1,27,17,,83 Pilduski Street ,,20,1,"Assault, Simple",2018-01-27 17:20:00,Central Station,11-5-3,SIMPLE ASSAULT OR BATTERY,2018
4255,4242,4229.0,2018-00009579,1,27,17,,Broad St At Public St,,18,1,Disorderly Conduct,2018-01-27 17:18:00,GPaolo,11-45-1,DISORDERLY CONDUCT,2018
4256,4243,4230.0,2018-00009579,1,27,17,,Broad St At Public St,,18,1,RI Statute Violation,2018-01-27 17:18:00,GPaolo,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,2018
4257,4244,4231.0,2018-00009572,1,27,17,,Cranston St At Dexter St,,5,1,Traffic Violation,2018-01-27 17:05:00,DJohnson,31-11-18,"Driving after Denial, Suspension or Revocation of License",2018
4258,4245,4232.0,2018-00009572,1,27,17,,Cranston St At Dexter St,,5,1,Drug Offenses,2018-01-27 17:05:00,DJohnson,21-28-4.01-C2-(iii),POSSESSION OF MARIJUANA 1OZ OR LESS OVER 18 YEARS OF AGE,2018
4259,4246,4233.0,2018-00009564,0,27,16,41.813208,282 Cranston St,-71.428202,40,1,Motor Vehicle Violation,2018-01-27 16:40:00,LPelaez,Not Used,No violations,2018
4260,4247,4234.0,2018-00009563,1,27,16,41.7896421,35 Bernard St,-71.4074021,34,1,"Assault, Simple",2018-01-27 16:34:22,JCotugno,11-5-3,SIMPLE ASSAULT OR BATTERY,2018
4261,4248,4235.0,2018-00009557,0,27,16,41.80605429999999,654 Cranston St,-71.4362556,17,1,Assistance Rendered,2018-01-27 16:17:00,LPelaez,Not Used,No violations,2018
4262,4249,4236.0,2018-00500122,1,27,16,41.8200596,180 Pine St,-71.412026,15,1,Larceny from Motor Vehicle,2018-01-27 16:15:34,SComella,11-41-1,LARCENY/U $1500 - FROM MV,2018
4263,4250,4237.0,2018-00009544,1,27,15,41.810919344003,150 Pocasset Ave,-71.453282778206,57,1,"Larceny, Shoplifting",2018-01-27 15:57:00,EEspinal,11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,2018
4264,4251,4238.0,2018-00500121,1,27,15,,Cedar St At Bond St,,48,1,Larceny from Motor Vehicle,2018-01-27 15:48:43,SComella,11-41-1,LARCENY/U $1500 - FROM MV,2018
4265,4252,4239.0,2018-00009527,0,27,15,41.8536621,939 Douglas Ave,-71.43751429999998,12,1,Missing Persons,2018-01-27 15:12:00,Central Station,Not Used,No violations,2018
4266,4253,4240.0,2018-00009522,1,27,14,,Cloud St At Unit St,,47,1,Vandalism,2018-01-27 14:47:00,RCarlin,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
4267,4254,4241.0,2018-00009513,1,27,14,,Lowell Ave At Plainfield St,,9,1,"Larceny, Other",2018-01-27 14:09:59,JKane,11-41-7,LARCENY FROM THE PERSON - ALL OTH LARCENY,2018
4268,4255,4242.0,2018-00009499,1,27,13,41.7937174,108 Cass St,-71.4067637,17,1,Motor Vehicle Theft,2018-01-27 13:17:05,NDarling,11-41-1,LARCENY/O $1500 - AUTO THEFT,2018
4269,4256,4243.0,2018-00009491,1,27,12,,Collyer St At Cemetery St,,35,1,Vandalism,2018-01-27 12:35:28,DHull,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
4270,4257,4244.0,2018-00009479,1,27,11,41.9030321363636,162 Broad St,-71.3918481818182,48,1,Burglary,2018-01-27 11:48:18,KWigginton,11-8-1.1,ATTEMPTED BREAKING AND ENTERING,2018
4271,4258,4245.0,2018-00009475,1,27,11,,1 Financial Plz,,28,1,"Fraud, Swindle",2018-01-27 11:28:00,Central Station,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2018
4272,4259,4246.0,2018-00009467,0,27,10,41.8147547,Allens Ave  ,-71.4065992,48,1,Property Damage,2018-01-27 10:48:07,NDarling,Not Used,No violations,2018
4273,4260,4247.0,2018-00009462,1,27,10,41.8033114,10 French St,-71.40885920000002,24,1,"Larceny, Other",2018-01-27 10:24:00,JNezier,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2018
4274,4261,4248.0,2018-00009455,1,27,9,41.8042961,857 Eddy St,-71.4078432,49,1,"Larceny, Other",2018-01-27 09:49:55,CKennedy,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2018
4275,4262,4249.0,2018-00009453,1,27,9,41.8116811,593 Eddy St,-71.40937109999999,46,1,Warrant\Capias,2018-01-27 09:46:00,ECuri,BWARRANT-OS,BENCH WARRANT ISSUED - OUT OF STATE,2018
4276,4263,4250.0,2018-00009438,1,27,8,,62 Depasquale Ave,,13,1,"Larceny, Other",2018-01-27 08:13:00,JDalton,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2018
4277,4264,4251.0,2018-00009430,1,27,6,41.83868070000001,100 Randall Sq,-71.4103686,42,1,"Larceny, Other",2018-01-27 06:42:46,DHull,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2018
4278,4265,4252.0,2018-00009420,0,27,5,41.8199945,325 Washington St,-71.4207328,32,1,Request for Assistance,2018-01-27 05:32:00,GVargas,Not Used,No violations,2018
4279,4266,4253.0,2018-00009404,1,27,3,,Allens Ave At Georgia Ave,,19,1,Traffic Violation,2018-01-27 03:19:00,LFerreras,31-11-18,"Driving after Denial, Suspension or Revocation of License",2018
4280,4267,4254.0,2018-00009404,1,27,3,,Allens Ave At Georgia Ave,,19,1,Traffic Violation,2018-01-27 03:19:00,LFerreras,31-47-9,Operating a MV without Evidence of Insurance,2018
4281,4268,4255.0,2018-00009403,1,27,3,,Huntington Ave At Puritan St,,17,1,Drug Offenses,2018-01-27 03:17:00,NCruz,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,2018
4282,4269,4256.0,2018-00009395,0,27,3,,Allens Ave At Baker St,,3,1,Shots Fired,2018-01-27 03:03:00,JLewis,Not Used,No violations,2018
4283,4270,4257.0,2018-00009390,1,27,2,41.8191951,89 Ship St,-71.4108821,57,1,Larceny from Motor Vehicle,2018-01-27 02:57:00,Central Station,11-41-1,LARCENY/O $1500 - FROM MV,2018
4284,4271,4258.0,2018-00009390,1,27,2,41.8191951,89 Ship St,-71.4108821,57,1,Vandalism,2018-01-27 02:57:00,Central Station,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
4285,4272,4259.0,2018-00009385,1,27,2,,Laurel Hill Ave At Laban St,,40,1,Traffic Violation,2018-01-27 02:40:00,GGrimes,31-11-18.1,"Driving after Denial, Revocation or Suspension for Misd.",2018
4286,4273,4260.0,2018-00009373,1,27,1,41.812424799999995,31 Harlam St,-71.45655529999998,58,1,RI Statute Violation,2018-01-27 01:58:00,LVadney,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,2018
4287,4274,4261.0,2018-00009373,1,27,1,41.812424799999995,31 Harlam St,-71.45655529999998,58,1,Disorderly Conduct,2018-01-27 01:58:00,LVadney,11-45-1,DISORDERLY CONDUCT,2018
4288,4275,4262.0,2018-00009373,1,27,1,41.812424799999995,31 Harlam St,-71.45655529999998,58,1,"Assault, Simple",2018-01-27 01:58:00,LVadney,11-5-5,ASSAULT OF POLICE OFFICERS AND OTHER OFFICIALS - MINOR INJURY,2018
4289,4276,4263.0,2018-00009373,1,27,1,41.812424799999995,31 Harlam St,-71.45655529999998,58,1,"Assault, Simple",2018-01-27 01:58:00,LVadney,11-5-3,SIMPLE ASSAULT/BATTERY,2018
4290,4277,4264.0,2018-00009377,0,27,1,41.8234532,100 Fountain St,-71.4156885,57,1,Article Found,2018-01-27 01:57:00,MRudolph,Not Used,No violations,2018
4291,4278,4265.0,2018-00009368,1,27,1,41.8534956,312 Veazie St,-71.43540279999998,45,1,"Assault, Simple",2018-01-27 01:45:00,RMalloy,11-5-3,SIMPLE ASSAULT OR BATTERY,2018
4292,4279,4266.0,2018-00009357,1,27,1,,Pearl St At Hayward St,,27,1,"Assault, Simple",2018-01-27 01:27:00,FTavares,11-5-3,SIMPLE ASSAULT/BATTERY,2018
4293,4280,4267.0,2018-00009349,1,27,1,41.8402674248509,132 Pinehurst Ave,-71.4318540417223,11,1,Liquor Law Violations,2018-01-27 01:11:00,KRichards,3-8-10,POSSESSION OF BEVERAGE-UNDERAGE PERSONS,2018
4294,4281,4268.0,2018-00009346,5,27,1,,Pearl Srat Haywood St ,,0,1,Warrant\Capias,2018-01-27 01:00:00,KEndres,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2018
4295,4282,4269.0,2018-00009340,1,27,0,,Douglas Statsuffolk St ,,42,1,Traffic Violation,2018-01-27 00:42:00,RMalloy,31-11-18,"Driving after Denial, Suspension or Revocation of License",2018
4296,4283,4270.0,2018-00009340,1,27,0,,Douglas Statsuffolk St ,,42,1,Drug Offenses,2018-01-27 00:42:00,RMalloy,21-28-4.01-C2-(iii),POSSESSION OF MARIJUANA 1OZ OR LESS OVER 18 YEARS OF AGE,2018
4297,4284,4271.0,2018-00009337,0,27,0,41.815904100000004,11 Parade St,-71.43353470000002,36,1,Assistance Rendered,2018-01-27 00:36:00,MRudolph,Not Used,No violations,2018
4298,4285,4272.0,2018-00009336,1,27,0,,Waterman St At Gano St,,32,1,RI Statute Violation,2018-01-27 00:32:00,OCastro,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,2018
4299,4286,4273.0,2018-00009336,1,27,0,,Waterman St At Gano St,,32,1,Disorderly Conduct,2018-01-27 00:32:00,OCastro,11-45-1,DISORDERLY CONDUCT,2018
4300,4287,4274.0,2018-00009329,1,27,0,41.83952539999999,195 Pleasant St,-71.4019878,16,1,Municipal Code Violation,2018-01-27 00:16:00,GVargas,Sec. 16-3.A,Disorderly and indecent conduct A - Theatening,2018
4301,4288,4275.0,2018-00009325,1,27,0,41.8116238607177,401 Cranston St,-71.4312300886603,5,1,"Assault, Simple",2018-01-27 00:05:00,JCascione,11-5-3,SIMPLE ASSAULT OR BATTERY,2018
4302,4289,4276.0,2018-00009316,1,26,23,41.8411373958308,37 Eaton St,-71.4288298873358,53,1,Liquor Law Violations,2018-01-26 23:53:00,MClary,3-8-10,POSSESSION OF BEVERAGE-UNDERAGE PERSONS,2018
4303,4290,4277.0,2018-00009316,1,26,23,41.8411373958308,37 Eaton St,-71.4288298873358,53,1,Municipal Code Violation,2018-01-26 23:53:00,MClary,Sec. 16-3.G,Disorderly Conduct G - Urine in public,2018
4304,4291,4278.0,2018-00009312,1,26,23,41.8096386,526 Broad St,-71.4205698,40,1,Municipal Code Violation,2018-01-26 23:40:00,Central Station,Sec. 16-3.A,Disorderly and indecent conduct A - Theatening,2018
4305,4292,4279.0,2018-00009306,1,26,23,41.8194452,75 East St,-71.39437159999999,15,1,"Larceny, Other",2018-01-26 23:15:00,DIamarone,11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,2018
4306,4293,4280.0,2018-00009306,1,26,23,41.8194452,75 East St,-71.39437159999999,15,1,RI Statute Violation,2018-01-26 23:15:00,DIamarone,11-35-14,REFUSE/RELINQUISH TELEPHONE - W/O DMG,2018
4307,4294,4281.0,2018-00009306,1,26,23,41.8194452,75 East St,-71.39437159999999,15,1,"Assault, Simple",2018-01-26 23:15:00,DIamarone,11-5-3,SIMPLE ASSAULT/BATTERY,2018
4308,4295,4282.0,2018-00009302,0,26,23,41.846159399723,24 Tappan St,-71.42720299674359,5,1,Missing Persons,2018-01-26 23:05:00,Central Station,Not Used,No violations,2018
4309,4296,4283.0,2018-00009301,0,26,22,41.821250899999995,136 Knight St,-71.43037629999998,54,1,Missing Persons,2018-01-26 22:54:00,Central Station,Not Used,No violations,2018
4310,4297,4284.0,2018-00009296,0,26,22,,Westminster St At Parade St,,45,1,Houese Fire,2018-01-26 22:45:00,MRudolph,Not Used,No violations,2018
4311,4298,4285.0,2018-00009290,1,26,22,41.815704,Eddy Street ,-71.40654,11,1,RI Statute Violation,2018-01-26 22:11:00,Central Station,15-15-3,VIOLATION OF PROTECTIVE ORDER,2018
4312,4299,4286.0,2018-00009289,1,26,22,,Fountain St At Greene St,,3,1,Larceny from Motor Vehicle,2018-01-26 22:03:00,TManzotti,11-41-1,LARCENY/O $1500 - FROM MV,2018
4313,4300,4287.0,2018-00009287,1,26,21,41.8298786,167 Allston St,-71.4358063,57,1,"Assault, Simple",2018-01-26 21:57:00,NManfredi,11-5-3,SIMPLE ASSAULT OR BATTERY,2018
4314,4301,4288.0,2018-00009283,0,26,21,41.8536621,939 Douglas Ave,-71.43751429999998,52,1,Missing Persons,2018-01-26 21:52:00,Central Station,Not Used,No violations,2018
4315,4302,4289.0,2018-00009286,1,26,21,41.8154354,270 Broad St,-71.4200948,51,1,Tresspassing,2018-01-26 21:51:00,AFrancis,11-44-26,WILLFUL TRESPASS,2018
4316,4303,4290.0,2018-00009278,1,26,21,,Greene St At Fountain St,,40,1,Vandalism,2018-01-26 21:40:00,MGoddard,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
4317,4304,4291.0,2018-00009278,1,26,21,,Greene St At Fountain St,,40,1,Larceny from Motor Vehicle,2018-01-26 21:40:00,MGoddard,11-41-1,LARCENY/U $1500 - FROM MV,2018
4318,4305,4292.0,2018-00009270,1,26,21,,Dorrance Plz At Dyer St,,13,1,Motor Vehicle Theft,2018-01-26 21:13:00,Central Station,11-41-1,LARCENY/O $1500 - AUTO THEFT,2018
4319,4306,4293.0,2018-00009274,1,26,21,41.8056534,170 Silver Lake Ave,-71.46351700000002,4,1,Motor Vehicle Theft,2018-01-26 21:04:00,GSion,11-41-1,LARCENY/O $1500 - AUTO THEFT,2018
4320,4307,4294.0,2018-00009269,1,26,20,41.8317073,98 Canton St,-71.4426365,51,1,Vandalism,2018-01-26 20:51:31,GScarcello,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
4321,4308,4295.0,2018-00009266,1,26,20,,Camp St At Doyle Ave,,51,1,Traffic Violation,2018-01-26 20:51:00,HNorthup,31-8-3,Parking or MV Violation,2018
4322,4309,4296.0,2018-00009266,1,26,20,,Camp St At Doyle Ave,,51,1,Traffic Violation,2018-01-26 20:51:00,HNorthup,31-16-5,Parking or MV Violation,2018
4323,4310,4297.0,2018-00009263,1,26,20,41.8131107577046,50 Prairie Ave,-71.4150651177493,24,1,Vandalism,2018-01-26 20:24:00,ASchneider,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
4324,4311,4298.0,2018-00009253,1,26,20,41.8138466,343 Broad St,-71.4221319,17,1,RI Statute Violation,2018-01-26 20:17:00,DJohnson,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,2018
4325,4312,4299.0,2018-00009253,1,26,20,41.8138466,343 Broad St,-71.4221319,17,1,Disorderly Conduct,2018-01-26 20:17:00,DJohnson,11-45-1,DISORDERLY CONDUCT,2018
4326,4313,4300.0,2018-00009253,1,26,20,41.8138466,343 Broad St,-71.4221319,17,1,RI Statute Violation,2018-01-26 20:17:00,DJohnson,11-32-3,OBSTRUCTION OF THE JUDICIAL SYSTEM,2018
4327,4314,4301.0,2018-00009247,1,26,20,,Dean St At W Exchange St,,2,1,Larceny from Motor Vehicle,2018-01-26 20:02:00,BBoudreau,11-41-1,LARCENY/U $1500 - FROM MV,2018
4328,4315,4302.0,2018-00009243,1,26,19,41.8245537894277,67 Cedar St,-71.4222766188465,45,1,Vandalism,2018-01-26 19:45:00,BBoudreau,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,2018
4329,4316,4303.0,2018-00009239,1,26,19,,Thurbers Ave At Broad St,,45,1,Robbery,2018-01-26 19:45:00,JSmith,11-39-1,ROBBERY-1ST DEGREE,2018
4330,4317,4304.0,2018-00009238,1,26,19,41.852081559290795,837 Admiral St,-71.445118018052,41,1,"Assault, Simple",2018-01-26 19:41:00,DLiu,11-5-3,SIMPLE ASSAULT/BATTERY,2018
4331,4318,4305.0,2018-00009225,1,26,18,41.80518920000001,80 Glenham St,-71.4182276,49,1,Traffic Violation,2018-01-26 18:49:00,JLanier,31-11-18,"Driving after Denial, Suspension or Revocation of License",2018
4332,4319,4306.0,2018-00009218,1,26,18,41.8244403578772,517 Atwells Ave,-71.43442803203929,12,1,Larceny from Motor Vehicle,2018-01-26 18:12:00,NManfredi,11-41-1,LARCENY/O $1500 - FROM MV,2018
4333,4320,4307.0,2018-00009198,1,26,17,41.843201799999996,174 Camp St,-71.4026437,32,1,"Fraud, Swindle",2018-01-26 17:32:00,Central Station,11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,2018
4334,4321,4308.0,2018-00009196,0,26,17,41.8041685,792 Potters Ave,-71.43566115,25,1,Lost Article,2018-01-26 17:25:00,Central Station,Not Used,No violations,2018
4335,4322,4309.0,2018-00009187,1,26,17,41.829362,100 Francis St,-71.41577099999998,11,1,"Larceny, Shoplifting",2018-01-26 17:11:00,GMorgan,11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,2018
4336,4323,4310.0,2018-00500119,1,26,16,41.843787,387 Charles St,-71.4174252,10,1,"Fraud, Credit Card",2018-01-26 16:10:23,SComella,11-49-4,FRAUDULENT USE OF CREDIT CARDS,2018
4337,4324,4311.0,2018-00009163,1,26,16,41.813761,138 Dodge St,-71.424708,5,1,Robbery,2018-01-26 16:05:00,DJohnson,11-39-1,ROBBERY-1ST DEGREE,2018
